document,severity,constraint,result_path,message,focus_node,focus_types,focus_label,evidence_uris,evidence_xml_ids,evidence_text,evidence_file,evidence_method,suggested_action,suggested_action_note,review_status,reviewer_note
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:appointsToOffice,No se ha identificado el oficio al que se realiza el nombramiento.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s002_a001,leco:Appointment,Nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s002,cab-001-006_s002,"Nombrar regidores perpetuos a personas hábiles, idónes que sean pobladores y descubridores del Nuevo Reino.",source-tei,segment leco:documentsAct focus,review_appointment_office,Comprobar el oficio al que se nombra. Normalizar el tipo de oficio sin borrar la forma histórica del texto.,pending,
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:conceptUseTime,El uso del concepto histórico no tiene todavía contexto temporal identificado. Mantener como incompletitud si la fuente o los metadatos no permiten fecharlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/concept_use_cab-001-006_cab-001-006_s003_a001,leco:HistoricalConceptUse,su majestad,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s003,cab-001-006_s003,"Hacer relación de su majestad de la cantidad de oro,espadas, Piedras preciosas producidas en este reino, para que por medio de la Real Audencia se entregue el informe, agregando las tierras mas fertiles de los Indigenas ó naturales.",source-tei,focus leco:attestedIn,review_concept_time,"Revisar fecha del segmento/documento. Si se hereda la fecha documental, registrarla como contexto derivado y no como fecha textual del término.",pending,
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:sanctions,No se ha identificado el actor sancionado.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a002,leco:Sanction,penas,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s005,cab-001-006_s005,"Por cuanto es costumbre de los gobernantes del Reino y de las justicias, se pregona las penas contra los Indios, Suspenderlos, castigarlos por causar problemas con los vecinos de la ciudad dónde se fiel cumplimiento a esta carta Real Provisión.",source-tei,segment leco:documentsAct focus,review_sanction_target,Identificar el destinatario de la sanción si está textual o inequívocamente contextualizado; conservar el warning si no puede determinarse.,pending,
cab-001-007,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s002_a002,leco:Appeal,apelaciones,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s002,cab-001-007_s002,"Dentro de las funciones asignadas, deben realizar suplicas, apelaciones, velar por los negocios de la ciudad, dar cumplimiento de las leyes de su Magestad, poner remedio a los conflictos de los naturales y de los colonos, para el bien de los vecinos del Nuevo Reino de Granada.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-007,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s002_a001,leco:Supplication,suplicas,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s002,cab-001-007_s002,"Dentro de las funciones asignadas, deben realizar suplicas, apelaciones, velar por los negocios de la ciudad, dar cumplimiento de las leyes de su Magestad, poner remedio a los conflictos de los naturales y de los colonos, para el bien de los vecinos del Nuevo Reino de Granada.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-007,Warning,sh:MinCountConstraintComponent,leco:appealsAgainst,No se ha identificado la decisión apelada.,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s002_a002,leco:Appeal,apelaciones,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s002,cab-001-007_s002,"Dentro de las funciones asignadas, deben realizar suplicas, apelaciones, velar por los negocios de la ciudad, dar cumplimiento de las leyes de su Magestad, poner remedio a los conflictos de los naturales y de los colonos, para el bien de los vecinos del Nuevo Reino de Granada.",source-tei,segment leco:documentsAct focus,review_appealed_decision,"Identificar la decisión/acto contra el cual se apela, solo si el texto o el contexto documental lo sustentan.",pending,
cab-001-007,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s003_a002,leco:Oath,juramento,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s003,cab-001-007_s003,"Los miembros del cabildo, procedieron a tomar el juramento de fidelidad a los dos Procuradores Generales a quienes se les otorgo el poder de representación y defensa de las causas de la provincia.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-007,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s001_a003,leco:GrantOfPower,poder,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s001,cab-001-007_s001,"Los miembros del Cabildo, Justicia y Regimiento otorgan el poder de Procuradores a don Pedro de Colemenares y Alonso Tellez, para que defiendan las causas de la ciudad de Tunja, ante la Real Audiencia de Santafé, Provisión fechada a 1 de diciembre de 1547.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-007,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s003_a005,leco:GrantOfPower,poder de representación,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s003,cab-001-007_s003,"Los miembros del cabildo, procedieron a tomar el juramento de fidelidad a los dos Procuradores Generales a quienes se les otorgo el poder de representación y defensa de las causas de la provincia.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-007,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s002_a002,leco:Appeal,apelaciones,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s002,cab-001-007_s002,"Dentro de las funciones asignadas, deben realizar suplicas, apelaciones, velar por los negocios de la ciudad, dar cumplimiento de las leyes de su Magestad, poner remedio a los conflictos de los naturales y de los colonos, para el bien de los vecinos del Nuevo Reino de Granada.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-007,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s001_a003,leco:GrantOfPower,poder,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s001,cab-001-007_s001,"Los miembros del Cabildo, Justicia y Regimiento otorgan el poder de Procuradores a don Pedro de Colemenares y Alonso Tellez, para que defiendan las causas de la ciudad de Tunja, ante la Real Audiencia de Santafé, Provisión fechada a 1 de diciembre de 1547.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-007,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s003_a005,leco:GrantOfPower,poder de representación,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s003,cab-001-007_s003,"Los miembros del cabildo, procedieron a tomar el juramento de fidelidad a los dos Procuradores Generales a quienes se les otorgo el poder de representación y defensa de las causas de la provincia.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-007,Warning,sh:MinCountConstraintComponent,leco:createsRepresentation,El otorgamiento de poder no está enlazado todavía con una relación de representación.,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s001_a003,leco:GrantOfPower,poder,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s001,cab-001-007_s001,"Los miembros del Cabildo, Justicia y Regimiento otorgan el poder de Procuradores a don Pedro de Colemenares y Alonso Tellez, para que defiendan las causas de la ciudad de Tunja, ante la Real Audiencia de Santafé, Provisión fechada a 1 de diciembre de 1547.",source-tei,segment leco:documentsAct focus,review_representation_relation,"Revisar el poder: principal, representante y relación creada. No convertir la mera palabra 'poder' en representación completa sin evidencia.",pending,
cab-001-007,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s003_a002,leco:Oath,juramento,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s003,cab-001-007_s003,"Los miembros del cabildo, procedieron a tomar el juramento de fidelidad a los dos Procuradores Generales a quienes se les otorgo el poder de representación y defensa de las causas de la provincia.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-007,Warning,sh:MinCountConstraintComponent,leco:createsRepresentation,El otorgamiento de poder no está enlazado todavía con una relación de representación.,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s003_a005,leco:GrantOfPower,poder de representación,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s003,cab-001-007_s003,"Los miembros del cabildo, procedieron a tomar el juramento de fidelidad a los dos Procuradores Generales a quienes se les otorgo el poder de representación y defensa de las causas de la provincia.",source-tei,segment leco:documentsAct focus,review_representation_relation,"Revisar el poder: principal, representante y relación creada. No convertir la mera palabra 'poder' en representación completa sin evidencia.",pending,
cab-001-007,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s002_a001,leco:Supplication,suplicas,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s002,cab-001-007_s002,"Dentro de las funciones asignadas, deben realizar suplicas, apelaciones, velar por los negocios de la ciudad, dar cumplimiento de las leyes de su Magestad, poner remedio a los conflictos de los naturales y de los colonos, para el bien de los vecinos del Nuevo Reino de Granada.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-007,Warning,sh:MinCountConstraintComponent,leco:beforeAuthority,No se ha identificado la autoridad ante la cual se presenta la apelación.,https://w3id.org/leco/data/co-ahrb-cab-001-d007/event_cab-001-007_cab-001-007_s002_a002,leco:Appeal,apelaciones,https://w3id.org/leco/data/co-ahrb-cab-001-d007/cab-001-007_s002,cab-001-007_s002,"Dentro de las funciones asignadas, deben realizar suplicas, apelaciones, velar por los negocios de la ciudad, dar cumplimiento de las leyes de su Magestad, poner remedio a los conflictos de los naturales y de los colonos, para el bien de los vecinos del Nuevo Reino de Granada.",source-tei,segment leco:documentsAct focus,review_appeal_authority,Identificar la autoridad ante la que se interpone la apelación y registrar inferencia/procedencia si no es textual directa.,pending,
cab-001-008,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s005_a003,leco:Presentation,presentó,https://w3id.org/leco/data/co-ahrb-cab-001-d008/cab-001-008_s005,cab-001-008_s005,"Don Martin de San Juan Alquacil Mayor , presentó una petición, solicitando el nombramiento de un carcelero, para lo cual proponia el nombre de Pedro Gómez.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-008,Warning,sh:MinCountConstraintComponent,leco:appointsPerson,No se ha identificado la persona nombrada.,https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s003_a002,leco:Appointment,nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d008/cab-001-008_s003,cab-001-008_s003,Se acordó nombrar por escribano público de Tunja a Juan quien se le ordena hacer buen uso de su cargo.,source-tei,segment leco:documentsAct focus,review_appointment_person,Comprobar la persona nombrada en el segmento y si el mapping/enriquecimiento omitió una relación explícita.,pending,
cab-001-008,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s003_a002,leco:Appointment,nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d008/cab-001-008_s003,cab-001-008_s003,Se acordó nombrar por escribano público de Tunja a Juan quien se le ordena hacer buen uso de su cargo.,source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-008,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s003_a002,leco:Appointment,nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d008/cab-001-008_s003,cab-001-008_s003,Se acordó nombrar por escribano público de Tunja a Juan quien se le ordena hacer buen uso de su cargo.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-008,Warning,sh:MinCountConstraintComponent,leco:appointsToOffice,No se ha identificado el oficio al que se realiza el nombramiento.,https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s003_a002,leco:Appointment,nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d008/cab-001-008_s003,cab-001-008_s003,Se acordó nombrar por escribano público de Tunja a Juan quien se le ordena hacer buen uso de su cargo.,source-tei,segment leco:documentsAct focus,review_appointment_office,Comprobar el oficio al que se nombra. Normalizar el tipo de oficio sin borrar la forma histórica del texto.,pending,
cab-001-008,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s005_a003,leco:Presentation,presentó,https://w3id.org/leco/data/co-ahrb-cab-001-d008/cab-001-008_s005,cab-001-008_s005,"Don Martin de San Juan Alquacil Mayor , presentó una petición, solicitando el nombramiento de un carcelero, para lo cual proponia el nombre de Pedro Gómez.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-008,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s005_a004,leco:Petition,petición,https://w3id.org/leco/data/co-ahrb-cab-001-d008/cab-001-008_s005,cab-001-008_s005,"Don Martin de San Juan Alquacil Mayor , presentó una petición, solicitando el nombramiento de un carcelero, para lo cual proponia el nombre de Pedro Gómez.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-008,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s005_a005,leco:Appointment,nombramiento,https://w3id.org/leco/data/co-ahrb-cab-001-d008/cab-001-008_s005,cab-001-008_s005,"Don Martin de San Juan Alquacil Mayor , presentó una petición, solicitando el nombramiento de un carcelero, para lo cual proponia el nombre de Pedro Gómez.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-008,Warning,sh:MinCountConstraintComponent,leco:appointsToOffice,No se ha identificado el oficio al que se realiza el nombramiento.,https://w3id.org/leco/data/co-ahrb-cab-001-d008/event_cab-001-008_cab-001-008_s005_a005,leco:Appointment,nombramiento,https://w3id.org/leco/data/co-ahrb-cab-001-d008/cab-001-008_s005,cab-001-008_s005,"Don Martin de San Juan Alquacil Mayor , presentó una petición, solicitando el nombramiento de un carcelero, para lo cual proponia el nombre de Pedro Gómez.",source-tei,segment leco:documentsAct focus,review_appointment_office,Comprobar el oficio al que se nombra. Normalizar el tipo de oficio sin borrar la forma histórica del texto.,pending,
cab-001-011,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s004_a003,leco:Sanction,penas,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s004,cab-001-011_s004,"En está reunión, dijo Hernán Suarez de Villalobos Regidor, que las penas que se impusieran en el Cabildo, debian hacerse cumplir tanto por los naturales como por los colonos Españoles, al infringir las leyes establecidas.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-011,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s001_a007,leco:Sanction,pena,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s001,cab-001-011_s001,"En la ciudad de Tunja, el día 16 de Mayo 1548, se reunieron los miembros del Cabildo Justicia y Regimiento quienes acordaron prohibir a los vecinos de la ciudad permitir andar a los ganados por la calles y la plaza de la misma su pena, de $2 tomines.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-011,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s003_a002,leco:Collection,cobro,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s003,cab-001-011_s003,"En este Cabildo los señores capitulares autoriza efectuar el cobro de los propios de la ciudad en el valle de Cerinza, donde estan los Indios de Honzaga .",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-011,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s004_a003,leco:Sanction,penas,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s004,cab-001-011_s004,"En está reunión, dijo Hernán Suarez de Villalobos Regidor, que las penas que se impusieran en el Cabildo, debian hacerse cumplir tanto por los naturales como por los colonos Españoles, al infringir las leyes establecidas.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-011,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s002_a002,leco:Proclamation,pregonar,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s002,cab-001-011_s002,Se ordenó pregonar en toda la ciudad lo acordado sobre los ganados y la probición de dejarlos sueltos.,source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-011,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s003_a002,leco:Collection,cobro,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s003,cab-001-011_s003,"En este Cabildo los señores capitulares autoriza efectuar el cobro de los propios de la ciudad en el valle de Cerinza, donde estan los Indios de Honzaga .",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-011,Warning,sh:MinCountConstraintComponent,leco:decidedBy,No se ha identificado quién decidió esta decisión jurídica.,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s001_a007,leco:Sanction,pena,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s001,cab-001-011_s001,"En la ciudad de Tunja, el día 16 de Mayo 1548, se reunieron los miembros del Cabildo Justicia y Regimiento quienes acordaron prohibir a los vecinos de la ciudad permitir andar a los ganados por la calles y la plaza de la misma su pena, de $2 tomines.",source-tei,segment leco:documentsAct focus,review_deciding_authority,Comprobar quién adopta la decisión en el segmento y su contexto inmediato; no asumir Cabildo automáticamente si el texto no lo permite.,pending,
cab-001-011,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s002_a001,leco:OrderAct,ordenó,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s002,cab-001-011_s002,Se ordenó pregonar en toda la ciudad lo acordado sobre los ganados y la probición de dejarlos sueltos.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-011,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s001_a005,leco:Prohibition,prohibir,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s001,cab-001-011_s001,"En la ciudad de Tunja, el día 16 de Mayo 1548, se reunieron los miembros del Cabildo Justicia y Regimiento quienes acordaron prohibir a los vecinos de la ciudad permitir andar a los ganados por la calles y la plaza de la misma su pena, de $2 tomines.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-011,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s002_a002,leco:Proclamation,pregonar,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s002,cab-001-011_s002,Se ordenó pregonar en toda la ciudad lo acordado sobre los ganados y la probición de dejarlos sueltos.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-011,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s001_a005,leco:Prohibition,prohibir,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s001,cab-001-011_s001,"En la ciudad de Tunja, el día 16 de Mayo 1548, se reunieron los miembros del Cabildo Justicia y Regimiento quienes acordaron prohibir a los vecinos de la ciudad permitir andar a los ganados por la calles y la plaza de la misma su pena, de $2 tomines.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,pending,
cab-001-011,Warning,sh:MinCountConstraintComponent,leco:sanctions,No se ha identificado el actor sancionado.,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s004_a003,leco:Sanction,penas,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s004,cab-001-011_s004,"En está reunión, dijo Hernán Suarez de Villalobos Regidor, que las penas que se impusieran en el Cabildo, debian hacerse cumplir tanto por los naturales como por los colonos Españoles, al infringir las leyes establecidas.",source-tei,segment leco:documentsAct focus,review_sanction_target,Identificar el destinatario de la sanción si está textual o inequívocamente contextualizado; conservar el warning si no puede determinarse.,pending,
cab-001-011,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s002_a001,leco:OrderAct,ordenó,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s002,cab-001-011_s002,Se ordenó pregonar en toda la ciudad lo acordado sobre los ganados y la probición de dejarlos sueltos.,source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",pending,
cab-001-011,Warning,sh:MinCountConstraintComponent,leco:decidedBy,No se ha identificado quién decidió esta decisión jurídica.,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s004_a003,leco:Sanction,penas,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s004,cab-001-011_s004,"En está reunión, dijo Hernán Suarez de Villalobos Regidor, que las penas que se impusieran en el Cabildo, debian hacerse cumplir tanto por los naturales como por los colonos Españoles, al infringir las leyes establecidas.",source-tei,segment leco:documentsAct focus,review_deciding_authority,Comprobar quién adopta la decisión en el segmento y su contexto inmediato; no asumir Cabildo automáticamente si el texto no lo permite.,pending,
cab-001-011,Warning,sh:MinCountConstraintComponent,leco:sanctions,No se ha identificado el actor sancionado.,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s001_a007,leco:Sanction,pena,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/cab-001-011_s001,cab-001-011_s001,"En la ciudad de Tunja, el día 16 de Mayo 1548, se reunieron los miembros del Cabildo Justicia y Regimiento quienes acordaron prohibir a los vecinos de la ciudad permitir andar a los ganados por la calles y la plaza de la misma su pena, de $2 tomines.",source-tei,segment leco:documentsAct focus,review_sanction_target,Identificar el destinatario de la sanción si está textual o inequívocamente contextualizado; conservar el warning si no puede determinarse.,pending,
