row,document,status,result_path,focus_node,evidence_xml_id,outcome,relation_xml_id,target,reason
120,cab-001-011,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s001_a005,cab-001-011_s001,applied,review_0120_hasParticipant,org_cab-001-011_cab-001-011_s001_a003,
121,cab-001-011,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s002_a002,cab-001-011_s002,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
122,cab-001-011,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s001_a005,cab-001-011_s001,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
123,cab-001-011,explicit_recoverable,leco:sanctions,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s004_a003,cab-001-011_s004,applied,review_0123_sanctions,person_cab-001-011_cab-001-011_s004_a001,
124,cab-001-011,keep_warning,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s002_a001,cab-001-011_s002,not_applied_by_policy,,,review_status=keep_warning
125,cab-001-011,needs_review,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s004_a003,cab-001-011_s004,not_applied_by_policy,,,review_status=needs_review
126,cab-001-011,explicit_recoverable,leco:sanctions,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s001_a007,cab-001-011_s001,applied,review_0126_sanctions,org_cab-001-011_cab-001-011_s001_a003,
127,cab-001-011,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s002_a001,cab-001-011_s002,pending,,,autoridad decisora no resoluble a una entidad única/nombrada sin conjetura adicional
128,cab-001-011,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s001_a007,cab-001-011_s001,applied,review_0128_hasParticipant,org_cab-001-011_cab-001-011_s001_a003,
129,cab-001-011,explicit_recoverable,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0011/event_cab-001-011_cab-001-011_s001_a005,cab-001-011_s001,applied,review_0129_decidedBy,org_cab-001-011_cab-001-011_s001_a003,
130,cab-001-012,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s002_a006,cab-001-012_s002,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
131,cab-001-012,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s002_a003,cab-001-012_s002,applied,review_0131_hasParticipant,person_cab-001-012_cab-001-012_s002_a002,
132,cab-001-012,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s004_a002,cab-001-012_s004,applied,review_0132_decidedBy,org_cab-001-012_cab-001-012_s001_a001,
133,cab-001-012,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s006_a004,cab-001-012_s006,applied,review_0133_hasParticipant,person_cab-001-012_cab-001-012_s006_a006,
134,cab-001-012,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s005_a002,cab-001-012_s005,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
135,cab-001-012,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s003_a003,cab-001-012_s003,applied,review_0135_decidedBy,org_cab-001-012_cab-001-012_s001_a001,
136,cab-001-012,contextual_inference,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s005_a002,cab-001-012_s005,applied,review_0136_hasParticipant,org_cab-001-012_cab-001-012_s001_a001,
137,cab-001-012,explicit_recoverable,leco:createsRepresentation,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s006_a004,cab-001-012_s006,deferred,,,requiere resolver principal(es)/representante(s) y revisar multiplicidad antes de crear RepresentationRelation
138,cab-001-012,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s002_a006,cab-001-012_s002,applied,review_0138_hasParticipant,person_cab-001-012_cab-001-012_s002_a002,
139,cab-001-012,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s006_a004,cab-001-012_s006,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
140,cab-001-012,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s003_a004,cab-001-012_s003,not_applied_by_policy,,,review_status=keep_warning
141,cab-001-012,contextual_inference,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s003_a005,cab-001-012_s003,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
142,cab-001-012,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s004_a002,cab-001-012_s004,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
143,cab-001-012,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s003_a005,cab-001-012_s003,not_applied_by_policy,,,review_status=keep_warning
144,cab-001-012,explicit_recoverable,leco:sanctions,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s003_a003,cab-001-012_s003,pending,,,objeto de sanctions no resoluble a una entidad única/nombrada
145,cab-001-012,contextual_inference,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s004_a002,cab-001-012_s004,applied,review_0145_hasParticipant,org_cab-001-012_cab-001-012_s001_a001,
146,cab-001-012,contextual_inference,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s004_a003,cab-001-012_s004,applied,review_0146_hasParticipant,org_cab-001-012_cab-001-012_s001_a001,
147,cab-001-012,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s002_a001,cab-001-012_s002,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
148,cab-001-012,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s003_a003,cab-001-012_s003,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
149,cab-001-012,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s004_a003,cab-001-012_s004,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
150,cab-001-012,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s003_a004,cab-001-012_s003,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
151,cab-001-012,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s002_a003,cab-001-012_s002,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
152,cab-001-012,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s003_a003,cab-001-012_s003,not_applied_by_policy,,,review_status=keep_warning
153,cab-001-012,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0012/event_cab-001-012_cab-001-012_s003_a004,cab-001-012_s003,applied,review_0153_decidedBy,org_cab-001-012_cab-001-012_s001_a001,
154,cab-001-016,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s003_a003,cab-001-016_s003,applied,review_0154_hasParticipant,person_cab-001-016_cab-001-016_s003_a005,
155,cab-001-016,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s002_a001,cab-001-016_s002,applied,review_0155_hasParticipant,person_cab-001-016_cab-001-016_s002_a004,
156,cab-001-016,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s002_a005,cab-001-016_s002,applied,review_0156_hasParticipant,person_cab-001-016_cab-001-016_s002_a004,
157,cab-001-016,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s003_a003,cab-001-016_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
158,cab-001-016,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s004_a003,cab-001-016_s004,not_applied_by_policy,,,review_status=keep_warning
159,cab-001-016,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s004_a004,cab-001-016_s004,not_applied_by_policy,,,review_status=keep_warning
160,cab-001-016,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s006_a001,cab-001-016_s006,not_applied_by_policy,,,review_status=keep_warning
161,cab-001-016,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s004_a004,cab-001-016_s004,applied,review_0161_hasParticipant,person_cab-001-016_cab-001-016_s003_a005,
162,cab-001-016,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s004_a003,cab-001-016_s004,applied,review_0162_hasParticipant,person_cab-001-016_cab-001-016_s003_a005,
163,cab-001-016,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s004_a001,cab-001-016_s004,applied,review_0163_decidedBy,org_cab-001-016_cab-001-016_s001_a003,
164,cab-001-016,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s004_a001,cab-001-016_s004,not_applied_by_policy,,,review_status=keep_warning
165,cab-001-016,keep_warning,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s006_a001,cab-001-016_s006,not_applied_by_policy,,,review_status=keep_warning
166,cab-001-016,needs_review,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s002_a005,cab-001-016_s002,not_applied_by_policy,,,review_status=needs_review
167,cab-001-016,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s003_a004,cab-001-016_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
168,cab-001-016,needs_review,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s002_a006,cab-001-016_s002,not_applied_by_policy,,,review_status=needs_review
169,cab-001-016,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s004_a003,cab-001-016_s004,applied,review_0169_decidedBy,org_cab-001-016_cab-001-016_s001_a003,
170,cab-001-016,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s004_a001,cab-001-016_s004,applied,review_0170_hasParticipant,person_cab-001-016_cab-001-016_s003_a005,
171,cab-001-016,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s002_a006,cab-001-016_s002,applied,review_0171_hasParticipant,person_cab-001-016_cab-001-016_s002_a004,
172,cab-001-016,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s006_a001,cab-001-016_s006,applied,review_0172_decidedBy,org_cab-001-016_cab-001-016_s001_a003,
173,cab-001-016,needs_review,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0016/event_cab-001-016_cab-001-016_s002_a001,cab-001-016_s002,not_applied_by_policy,,,review_status=needs_review
174,cab-001-018,keep_warning,leco:sanctions,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s003_a002,cab-001-018_s003,not_applied_by_policy,,,review_status=keep_warning
175,cab-001-018,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s002_a001,cab-001-018_s002,not_applied_by_policy,,,review_status=keep_warning
176,cab-001-018,keep_warning,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s003_a002,cab-001-018_s003,not_applied_by_policy,,,review_status=keep_warning
177,cab-001-018,needs_review,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s003_a002,cab-001-018_s003,not_applied_by_policy,,,review_status=needs_review
178,cab-001-018,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s004_a002,cab-001-018_s004,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
179,cab-001-018,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s001_a009,cab-001-018_s001,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
180,cab-001-018,explicit_recoverable,leco:createsRepresentation,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s001_a009,cab-001-018_s001,deferred,,,requiere resolver principal(es)/representante(s) y revisar multiplicidad antes de crear RepresentationRelation
181,cab-001-018,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s003_a002,cab-001-018_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
182,cab-001-018,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s002_a001,cab-001-018_s002,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
183,cab-001-018,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s004_a002,cab-001-018_s004,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
184,cab-001-018,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0018/event_cab-001-018_cab-001-018_s001_a009,cab-001-018_s001,applied,review_0184_hasParticipant,org_cab-001-018_cab-001-018_s001_a004,
185,cab-001-019,keep_warning,leco:sanctions,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s003_a001,cab-001-019_s003,not_applied_by_policy,,,review_status=keep_warning
186,cab-001-019,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s003_a001,cab-001-019_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
187,cab-001-019,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a001,cab-001-019_s004,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
188,cab-001-019,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a001,cab-001-019_s004,applied,review_0188_hasParticipant,person_cab-001-019_cab-001-019_s004_a003,
189,cab-001-019,keep_warning,leco:appealsAgainst,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a004,cab-001-019_s004,not_applied_by_policy,,,review_status=keep_warning
190,cab-001-019,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a004,cab-001-019_s004,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
191,cab-001-019,keep_warning,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s003_a001,cab-001-019_s003,not_applied_by_policy,,,review_status=keep_warning
192,cab-001-019,contextual_inference,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s001_a003,cab-001-019_s001,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
193,cab-001-019,keep_warning,leco:beforeAuthority,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a004,cab-001-019_s004,not_applied_by_policy,,,review_status=keep_warning
194,cab-001-019,explicit_recoverable,leco:createsRepresentation,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a001,cab-001-019_s004,deferred,,,requiere resolver principal(es)/representante(s) y revisar multiplicidad antes de crear RepresentationRelation
195,cab-001-019,needs_review,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s001_a003,cab-001-019_s001,not_applied_by_policy,,,review_status=needs_review
196,cab-001-019,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a005,cab-001-019_s004,applied,review_0196_hasParticipant,person_cab-001-019_cab-001-019_s004_a003,
197,cab-001-019,keep_warning,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s003_a001,cab-001-019_s003,not_applied_by_policy,,,review_status=keep_warning
198,cab-001-019,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0019/event_cab-001-019_cab-001-019_s004_a005,cab-001-019_s004,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
199,cab-001-038,contextual_inference,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s006_a006,cab-001-038_s006,applied,review_0199_hasParticipant,person_cab-001-038_cab-001-038_s006_a004,
200,cab-001-038,explicit_recoverable,leco:appointsToOffice,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s006_a002,cab-001-038_s006,applied,review_0200_appointsToOffice,review_office_0200,
201,cab-001-038,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s002_a003,cab-001-038_s002,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
202,cab-001-038,needs_review,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s003_a003,cab-001-038_s003,not_applied_by_policy,,,review_status=needs_review
203,cab-001-038,needs_review,leco:createsRepresentation,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s003_a003,cab-001-038_s003,not_applied_by_policy,,,review_status=needs_review
204,cab-001-038,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s005_a002,cab-001-038_s005,applied,review_0204_hasParticipant,org_cab-001-038_cab-001-038_s001_a003,
205,cab-001-038,needs_review,leco:sanctions,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s002_a003,cab-001-038_s002,not_applied_by_policy,,,review_status=needs_review
206,cab-001-038,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s006_a002,cab-001-038_s006,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
207,cab-001-038,needs_review,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s004_a005,cab-001-038_s004,not_applied_by_policy,,,review_status=needs_review
208,cab-001-038,needs_review,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s004_a009,cab-001-038_s004,not_applied_by_policy,,,review_status=needs_review
209,cab-001-038,needs_review,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s004_a002,cab-001-038_s004,not_applied_by_policy,,,review_status=needs_review
210,cab-001-038,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s003_a003,cab-001-038_s003,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
211,cab-001-038,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s007_a003,cab-001-038_s007,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
212,cab-001-038,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s005_a002,cab-001-038_s005,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
213,cab-001-038,needs_review,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s004_a003,cab-001-038_s004,not_applied_by_policy,,,review_status=needs_review
214,cab-001-038,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s006_a006,cab-001-038_s006,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
215,cab-001-038,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s002_a002,cab-001-038_s002,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
216,cab-001-038,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s007_a010,cab-001-038_s007,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
217,cab-001-038,contextual_inference,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s004_a002,cab-001-038_s004,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
218,cab-001-038,contextual_inference,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s004_a009,cab-001-038_s004,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
219,cab-001-038,needs_review,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s004_a005,cab-001-038_s004,not_applied_by_policy,,,review_status=needs_review
220,cab-001-038,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s002_a003,cab-001-038_s002,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
221,cab-001-038,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s007_a003,cab-001-038_s007,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
222,cab-001-038,contextual_inference,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s006_a006,cab-001-038_s006,applied,review_0222_decidedBy,org_cab-001-038_cab-001-038_s001_a003,
223,cab-001-038,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s007_a004,cab-001-038_s007,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
224,cab-001-038,keep_warning,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s002_a003,cab-001-038_s002,not_applied_by_policy,,,review_status=keep_warning
225,cab-001-038,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s002_a002,cab-001-038_s002,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
226,cab-001-038,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0038/event_cab-001-038_cab-001-038_s007_a010,cab-001-038_s007,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
227,cab-001-039,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s005_a006,cab-001-039_s005,applied,review_0227_hasParticipant,person_cab-001-039_cab-001-039_s003_a011,
228,cab-001-039,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s003_a004,cab-001-039_s003,pending,,,no se pudo resolver un participante único/nombrado sin análisis gramatical adicional
229,cab-001-039,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s005_a008,cab-001-039_s005,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
230,cab-001-039,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s005_a006,cab-001-039_s005,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
231,cab-001-039,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s005_a005,cab-001-039_s005,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
232,cab-001-039,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s005_a004,cab-001-039_s005,applied,review_0232_hasParticipant,person_cab-001-039_cab-001-039_s003_a011,
233,cab-001-039,keep_warning,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s002_a002,cab-001-039_s002,not_applied_by_policy,,,review_status=keep_warning
234,cab-001-039,explicit_recoverable,leco:decidedBy,https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s005_a007,cab-001-039_s005,applied,review_0234_decidedBy,org_cab-001-039_cab-001-039_s007_a002,
235,cab-001-039,contextual_inference,leco:withinJurisdiction,https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s005_a007,cab-001-039_s005,deferred,,,recalcular tras recuperar autoridades; no crear jurisdicción redundante desde el CSV
236,cab-001-039,explicit_recoverable,(participant),https://w3id.org/leco/data/co-ahrb-cab-001-d0039/event_cab-001-039_cab-001-039_s005_a007,cab-001-039_s005,applied,review_0236_hasParticipant,person_cab-001-039_cab-001-039_s003_a011,
