document,severity,constraint,result_path,message,focus_node,focus_types,focus_label,evidence_uris,evidence_xml_ids,evidence_text,evidence_file,evidence_method,suggested_action,suggested_action_note,review_status,reviewer_note
cab-001-004,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s008_a001,leco:Presentation,presentó,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s008,cab-001-004_s008,Se presentó un mandamiento del señor Gobernador para que se hagan los repartimientos de esta ciudad.,source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",keep_warning,Propuesta para revisión: en cab-001-004_s008 no se identifica un participante concreto e inequívoco para «presentó». Mantener el warning; no crear una persona o grupo genérico solo para completar SHACL.
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a008,leco:RepartimientoAct,Repartimiento,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s002,cab-001-004_s002,"En este Cabildo los señores Justicia y Regimiento dijeron que por el pregón de un auto que se realizó, donde se mandó hacer la despedida del señor Gobernador por parte de los vecinos del Repartimiento, ya no fueran a tal acto.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,needs_review,"Propuesta para revisión: cab-001-004_s002 contiene varios posibles marcos jurisdiccionales (Cabildo/Justicia y Regimiento, Gobernador). No seleccionar uno automáticamente; determinar qué autoridad/ámbito corresponde específicamente al acto «Repartimiento»."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:decidedBy,No se ha identificado quién decidió esta decisión jurídica.,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s005_a004,leco:OrderAct,mandó,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s005,cab-001-004_s005,"2 de Septiembre 1547, se tratá lo relacionado a lo ausencia del teniente, quien se encuentra fuera de la ciudad, el señor gobernador mandó que a su llegada debia justificar la razón de su audencia.",source-tei,segment leco:documentsAct focus,review_deciding_authority,Comprobar quién adopta la decisión en el segmento y su contexto inmediato; no asumir Cabildo automáticamente si el texto no lo permite.,explicit_recoverable,"Propuesta para revisión: en cab-001-004_s005 el sujeto decisor del acto «mandó» está expresado en la misma evidencia (p. ej., capitulares/Justicia y Regimiento/Gobernador según el segmento). Recuperar leco:decidedBy enlazando la entidad institucional o personal ya anotada."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s003_a001,leco:GrantOfPower,poder,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s003,cab-001-004_s003,"Se dió un poder a Hernan Suárez de Villalobos,para que apelara en la Audencia los contenidos del auto que contenian nuevas leyes que afectan a los indios y la tributación del maiz y otras cosas que sacan delas granjas.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,keep_warning,Propuesta para revisión: cab-001-004_s003 no ofrece contexto suficiente para fijar la jurisdicción de «poder». Mantener el warning salvo que segmentos adyacentes o metadata documental permitan una inferencia trazable.
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:appointsToOffice,No se ha identificado el oficio al que se realiza el nombramiento.,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s011_a003,leco:Appointment,nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s011,cab-001-004_s011,"Los señores Justicia y Regimiento acordaron nombrar por escribano público y de Cabildo a Don Juan de Padilla, mientras dure el señor Juan de Chinchillas fuera de la ciudad se firmo un documento en el que el señor Padilla recibe el escribano Chinchilla el cargo de Escribano comprometiendose a cumplir con sus obligaciones en el Cabildo.",source-tei,segment leco:documentsAct focus,review_appointment_office,Comprobar el oficio al que se nombra. Normalizar el tipo de oficio sin borrar la forma histórica del texto.,explicit_recoverable,"Propuesta para revisión: cab-001-004_s011 expresa el cargo «Escribano público/de Cabildo». Recuperar leco:appointsToOffice hacia el Office correspondiente y normalizar su tipo amplio según la política LeCO, conservando la forma histórica en TEI."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s007_a004,leco:Petition,petición,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s007,cab-001-004_s007,"En este Cabildo se presentó Juan de la Peña con una petición para que se coloque remedio a la carcel, 10 de Octubre 1547.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «petición» no está afirmada explícitamente, pero cab-001-004_s007 aporta contexto (Cabildo/Justicia y Regimiento). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-004,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s007_a004,leco:Petition,petición,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s007,cab-001-004_s007,"En este Cabildo se presentó Juan de la Peña con una petición para que se coloque remedio a la carcel, 10 de Octubre 1547.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",explicit_recoverable,"Propuesta para revisión: el segmento cab-001-004_s007 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «petición». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a005,leco:OrderAct,mandó,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s002,cab-001-004_s002,"En este Cabildo los señores Justicia y Regimiento dijeron que por el pregón de un auto que se realizó, donde se mandó hacer la despedida del señor Gobernador por parte de los vecinos del Repartimiento, ya no fueran a tal acto.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,needs_review,"Propuesta para revisión: cab-001-004_s002 contiene varios posibles marcos jurisdiccionales (Cabildo/Justicia y Regimiento, Gobernador). No seleccionar uno automáticamente; determinar qué autoridad/ámbito corresponde específicamente al acto «mandó»."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s010_a007,leco:Petition,petición,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s010,cab-001-004_s010,En dicho Cabildo Martin de San Juan Alquacil presentó una petición para que se le descargue del oficio de carcelero negándoce la petición por los señores Justicia y Regimiento.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «petición» no está afirmada explícitamente, pero cab-001-004_s010 aporta contexto (Cabildo/Justicia y Regimiento). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s011_a003,leco:Appointment,nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s011,cab-001-004_s011,"Los señores Justicia y Regimiento acordaron nombrar por escribano público y de Cabildo a Don Juan de Padilla, mientras dure el señor Juan de Chinchillas fuera de la ciudad se firmo un documento en el que el señor Padilla recibe el escribano Chinchilla el cargo de Escribano comprometiendose a cumplir con sus obligaciones en el Cabildo.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «nombrar» no está afirmada explícitamente, pero cab-001-004_s011 aporta contexto (Cabildo/Justicia y Regimiento). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:resultsInLegalArrangement,El repartimiento no está enlazado todavía con el arreglo o régimen jurídico resultante.,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a008,leco:RepartimientoAct,Repartimiento,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s002,cab-001-004_s002,"En este Cabildo los señores Justicia y Regimiento dijeron que por el pregón de un auto que se realizó, donde se mandó hacer la despedida del señor Gobernador por parte de los vecinos del Repartimiento, ya no fueran a tal acto.",source-tei,segment leco:documentsAct focus,review_legal_arrangement,Revisar si el acto produce realmente un régimen/arreglo jurídico (p. ej. repartimiento/merced) o si la fuente solo menciona el término.,needs_review,"Propuesta para revisión: cab-001-004_s002 menciona «repartimiento(s)» como asunto, situación existente o referencia nominal; no es seguro que el evento produzca un nuevo LegalArrangement. Revisar la tipificación antes de completar resultsInLegalArrangement."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s010_a004,leco:Presentation,presentó,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s010,cab-001-004_s010,En dicho Cabildo Martin de San Juan Alquacil presentó una petición para que se le descargue del oficio de carcelero negándoce la petición por los señores Justicia y Regimiento.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «presentó» no está afirmada explícitamente, pero cab-001-004_s010 aporta contexto (Cabildo/Justicia y Regimiento). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-004,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a005,leco:OrderAct,mandó,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s002,cab-001-004_s002,"En este Cabildo los señores Justicia y Regimiento dijeron que por el pregón de un auto que se realizó, donde se mandó hacer la despedida del señor Gobernador por parte de los vecinos del Repartimiento, ya no fueran a tal acto.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",contextual_inference,"Propuesta para revisión: el participante de «mandó» no queda como sujeto inequívoco en cab-001-004_s002, pero puede inferirse por continuidad gramatical/institucional. Revisar el contexto inmediato y, si se acepta, registrar la relación como inferida con evidencia y confianza."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s008_a001,leco:Presentation,presentó,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s008,cab-001-004_s008,Se presentó un mandamiento del señor Gobernador para que se hagan los repartimientos de esta ciudad.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «presentó» no está afirmada explícitamente, pero cab-001-004_s008 aporta contexto (Gobernador). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a003,leco:Proclamation,pregón,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s002,cab-001-004_s002,"En este Cabildo los señores Justicia y Regimiento dijeron que por el pregón de un auto que se realizó, donde se mandó hacer la despedida del señor Gobernador por parte de los vecinos del Repartimiento, ya no fueran a tal acto.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,needs_review,"Propuesta para revisión: cab-001-004_s002 contiene varios posibles marcos jurisdiccionales (Cabildo/Justicia y Regimiento, Gobernador). No seleccionar uno automáticamente; determinar qué autoridad/ámbito corresponde específicamente al acto «pregón»."
cab-001-004,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s009_a002,leco:Presentation,presentó,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s009,cab-001-004_s009,Don Pedro de Arevalo presentó una petición en la que se solicita un hierro para las vacas y otros ganados con el fin de herrarlos.,source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",explicit_recoverable,"Propuesta para revisión: el segmento cab-001-004_s009 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «presentó». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s009_a002,leco:Presentation,presentó,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s009,cab-001-004_s009,Don Pedro de Arevalo presentó una petición en la que se solicita un hierro para las vacas y otros ganados con el fin de herrarlos.,source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,keep_warning,Propuesta para revisión: cab-001-004_s009 no ofrece contexto suficiente para fijar la jurisdicción de «presentó». Mantener el warning salvo que segmentos adyacentes o metadata documental permitan una inferencia trazable.
cab-001-004,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s002_a008,leco:RepartimientoAct,Repartimiento,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s002,cab-001-004_s002,"En este Cabildo los señores Justicia y Regimiento dijeron que por el pregón de un auto que se realizó, donde se mandó hacer la despedida del señor Gobernador por parte de los vecinos del Repartimiento, ya no fueran a tal acto.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",needs_review,"Propuesta para revisión: cab-001-004_s002 menciona actores o afectados, pero no es inequívoco que correspondan al acto «Repartimiento» tal como está tipado. Revisar primero la segmentación/tipo de evento antes de enlazar participantes."
cab-001-004,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d004/event_cab-001-004_cab-001-004_s007_a002,leco:Presentation,presentó,https://w3id.org/leco/data/co-ahrb-cab-001-d004/cab-001-004_s007,cab-001-004_s007,"En este Cabildo se presentó Juan de la Peña con una petición para que se coloque remedio a la carcel, 10 de Octubre 1547.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «presentó» no está afirmada explícitamente, pero cab-001-004_s007 aporta contexto (Cabildo/Justicia y Regimiento). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:resultsInLegalArrangement,El repartimiento no está enlazado todavía con el arreglo o régimen jurídico resultante.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s006_a001,leco:RepartimientoAct,repartimientos,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s006,cab-001-006_s006,Finalmente; seguir autorizando los repartimientos de tierras e Indios a los primeros descubridores y conquistadores del Nuevo Reino de Granada.,source-tei,segment leco:documentsAct focus,review_legal_arrangement,Revisar si el acto produce realmente un régimen/arreglo jurídico (p. ej. repartimiento/merced) o si la fuente solo menciona el término.,contextual_inference,"Propuesta para revisión: cab-001-006_s006 habla de autorizar/continuar repartimientos, lo que sugiere un arreglo jurídico resultante, pero no individualiza uno. Si se modela, hacerlo como inferencia contextual y mantener la generalidad de la fuente."
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s002_a001,leco:Appointment,Nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s002,cab-001-006_s002,"Nombrar regidores perpetuos a personas hábiles, idónes que sean pobladores y descubridores del Nuevo Reino.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «Nombrar» no está afirmada explícitamente, pero cab-001-006_s002 aporta contexto (Nuevo Reino). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a002,leco:Sanction,penas,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s005,cab-001-006_s005,"Por cuanto es costumbre de los gobernantes del Reino y de las justicias, se pregona las penas contra los Indios, Suspenderlos, castigarlos por causar problemas con los vecinos de la ciudad dónde se fiel cumplimiento a esta carta Real Provisión.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «penas» no está afirmada explícitamente, pero cab-001-006_s005 aporta contexto (ningún indicador institucional/territorial suficiente). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:sanctions,No se ha identificado el actor sancionado.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a004,leco:Punishment,castigarlos,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s005,cab-001-006_s005,"Por cuanto es costumbre de los gobernantes del Reino y de las justicias, se pregona las penas contra los Indios, Suspenderlos, castigarlos por causar problemas con los vecinos de la ciudad dónde se fiel cumplimiento a esta carta Real Provisión.",source-tei,segment leco:documentsAct focus,review_sanction_target,Identificar el destinatario de la sanción si está textual o inequívocamente contextualizado; conservar el warning si no puede determinarse.,explicit_recoverable,"Propuesta para revisión: cab-001-006_s005 identifica explícitamente el sujeto o colectivo al que se dirige la sanción «castigarlos». Recuperar leco:sanctions hacia la entidad/grupo ya anotado, preservando la formulación histórica."
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:decidedBy,No se ha identificado quién decidió esta decisión jurídica.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a002,leco:Sanction,penas,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s005,cab-001-006_s005,"Por cuanto es costumbre de los gobernantes del Reino y de las justicias, se pregona las penas contra los Indios, Suspenderlos, castigarlos por causar problemas con los vecinos de la ciudad dónde se fiel cumplimiento a esta carta Real Provisión.",source-tei,segment leco:documentsAct focus,review_deciding_authority,Comprobar quién adopta la decisión en el segmento y su contexto inmediato; no asumir Cabildo automáticamente si el texto no lo permite.,keep_warning,"Propuesta para revisión: cab-001-006_s005 no identifica quién adopta la decisión «penas»; los actores mencionados pueden ser ejecutores, destinatarios o afectados. Mantener el warning mientras no haya evidencia adicional."
cab-001-006,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s006_a001,leco:RepartimientoAct,repartimientos,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s006,cab-001-006_s006,Finalmente; seguir autorizando los repartimientos de tierras e Indios a los primeros descubridores y conquistadores del Nuevo Reino de Granada.,source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",explicit_recoverable,"Propuesta para revisión: el segmento cab-001-006_s006 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «repartimientos». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual."
cab-001-006,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s005_a004,leco:Punishment,castigarlos,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s005,cab-001-006_s005,"Por cuanto es costumbre de los gobernantes del Reino y de las justicias, se pregona las penas contra los Indios, Suspenderlos, castigarlos por causar problemas con los vecinos de la ciudad dónde se fiel cumplimiento a esta carta Real Provisión.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",explicit_recoverable,"Propuesta para revisión: el segmento cab-001-006_s005 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «castigarlos». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual."
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:appointsPerson,No se ha identificado la persona nombrada.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s002_a001,leco:Appointment,Nombrar,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s002,cab-001-006_s002,"Nombrar regidores perpetuos a personas hábiles, idónes que sean pobladores y descubridores del Nuevo Reino.",source-tei,segment leco:documentsAct focus,review_appointment_person,Comprobar la persona nombrada en el segmento y si el mapping/enriquecimiento omitió una relación explícita.,keep_warning,"Propuesta para revisión: cab-001-006_s002 ordena nombrar «personas hábiles, idóneas» pero no identifica individuos concretos. Mantener el warning de appointsPerson; el cargo sí puede recuperarse, pero no deben inventarse personas."
cab-001-006,Warning,sh:OrConstraintComponent,,No se ha identificado ningún participante del acto. Mantener como incompletitud si la fuente no permite establecerlo.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s004_a004,leco:Punishment,castigados,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s004,cab-001-006_s004,"Por cuanto en los confines y términos de la ciudad de Tunja y sus provincias y poblaciones de Indios hay guerras entre ellos con los Caribes los cuales comen carne humana, para que estos sean castigados por los españoles.",source-tei,segment leco:documentsAct focus,human_review,"Revisar el warning junto con su evidencia antes de modificar TEI, mapping u ontología.",needs_review,"Propuesta para revisión: cab-001-006_s004 menciona actores o afectados, pero no es inequívoco que correspondan al acto «castigados» tal como está tipado. Revisar primero la segmentación/tipo de evento antes de enlazar participantes."
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:withinJurisdiction,"No se ha identificado una jurisdicción para este acto. Es una laguna de completitud, no un error estructural.",https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s004_a004,leco:Punishment,castigados,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s004,cab-001-006_s004,"Por cuanto en los confines y términos de la ciudad de Tunja y sus provincias y poblaciones de Indios hay guerras entre ellos con los Caribes los cuales comen carne humana, para que estos sean castigados por los españoles.",source-tei,segment leco:documentsAct focus,review_jurisdiction_context,Revisar autoridad/institución y contexto documental. Solo añadir jurisdicción si está explícita o si se registra como inferencia contextual con procedencia.,contextual_inference,"Propuesta para revisión: la jurisdicción de «castigados» no está afirmada explícitamente, pero cab-001-006_s004 aporta contexto (Tunja, provincia). Determinar la instancia de leco:Jurisdiction adecuada y, si procede, añadir leco:withinJurisdiction como inferencia contextual con provenance/confidence."
cab-001-006,Warning,sh:MinCountConstraintComponent,leco:sanctions,No se ha identificado el actor sancionado.,https://w3id.org/leco/data/co-ahrb-cab-001-d006/event_cab-001-006_cab-001-006_s004_a004,leco:Punishment,castigados,https://w3id.org/leco/data/co-ahrb-cab-001-d006/cab-001-006_s004,cab-001-006_s004,"Por cuanto en los confines y términos de la ciudad de Tunja y sus provincias y poblaciones de Indios hay guerras entre ellos con los Caribes los cuales comen carne humana, para que estos sean castigados por los españoles.",source-tei,segment leco:documentsAct focus,review_sanction_target,Identificar el destinatario de la sanción si está textual o inequívocamente contextualizado; conservar el warning si no puede determinarse.,needs_review,"Propuesta para revisión: cab-001-006_s004 contiene posibles destinatarios de «castigados», pero la referencia es ambigua o colectiva. Determinar primero quién es sancionado y cómo representarlo (persona, grupo o categoría histórica)."
